customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03789,Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,73.32,1145.63,No
CUST-03790,Female,0,No,No,0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,110.22,0.0,No
CUST-03791,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.71,274.12,No
CUST-03792,Male,1,No,No,46,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,44.89,2107.17,No
CUST-03793,Male,0,No,No,64,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),24.26,1569.58,No
CUST-03794,Male,1,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),59.9,3011.54,Yes
CUST-03795,Female,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),64.7,3018.81,Yes
CUST-03796,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),31.3,1498.51,No
CUST-03797,Female,0,Yes,No,44,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,66.02,2874.86,No
CUST-03798,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,85.67,3535.35,Yes
CUST-03799,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.55,3604.52,No
CUST-03800,Female,0,Yes,No,70,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),40.66,2874.0,No
CUST-03801,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,113.84,6341.48,No
CUST-03802,Female,0,No,No,32,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),29.5,979.67,Yes
CUST-03803,Female,0,Yes,No,27,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),78.84,2109.1,No
CUST-03804,Female,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),90.93,3912.12,No
CUST-03805,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.99,2435.8,No
CUST-03806,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,55.95,2390.96,Yes
CUST-03807,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,61.63,4423.4,No
CUST-03808,Male,0,No,No,33,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.7,2775.79,No
CUST-03809,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,69.23,933.09,No
CUST-03810,Female,0,Yes,No,67,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),37.12,2442.82,No
CUST-03811,Male,0,No,No,28,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),107.25,2981.57,No
CUST-03812,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,54.44,841.71,No
CUST-03813,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.26,431.97,Yes
CUST-03814,Male,0,No,Yes,26,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,97.99,2499.05,No
CUST-03815,Female,1,No,No,48,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.55,3462.61,No
CUST-03816,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.14,1444.88,Yes
CUST-03817,Female,0,Yes,No,27,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,109.45,2925.42,No
CUST-03818,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,98.52,4843.09,No
CUST-03819,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.99,4224.5,No
CUST-03820,Male,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.21,240.24,Yes
CUST-03821,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.54,1503.43,No
CUST-03822,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.09,1919.25,Yes
CUST-03823,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,87.41,299.85,No
CUST-03824,Male,0,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.83,802.49,Yes
CUST-03825,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.98,2856.89,Yes
CUST-03826,Female,1,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,79.74,2431.34,No
CUST-03827,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.14,3529.5,No
CUST-03828,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,25.14,301.6,No
CUST-03829,Female,0,Yes,No,40,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,89.96,3612.74,No
CUST-03830,Female,0,No,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,26.48,1474.2,No
CUST-03831,Female,0,Yes,No,13,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),92.08,1204.24,Yes
CUST-03832,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,109.2,5825.74,No
CUST-03833,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,115.53,7202.55,No
CUST-03834,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,78.35,5024.96,No
CUST-03835,Female,0,No,No,57,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.41,5119.5,Yes
CUST-03836,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,41.38,823.85,No
CUST-03837,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),55.45,143.28,Yes
CUST-03838,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),19.22,1397.46,No
CUST-03839,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,97.8,4432.51,No
CUST-03840,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,86.96,932.82,Yes
CUST-03841,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.8,1282.79,Yes
CUST-03842,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.01,3965.85,No
CUST-03843,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),90.84,6400.68,Yes
CUST-03844,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.65,5443.53,Yes
CUST-03845,Female,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.06,681.91,No
CUST-03846,Female,0,No,No,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.97,2370.8,Yes
CUST-03847,Female,1,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.42,858.27,Yes
CUST-03848,Male,0,Yes,No,15,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,31.76,450.88,No
CUST-03849,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.49,358.91,Yes
CUST-03850,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.97,2061.3,Yes
CUST-03851,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,113.07,1729.43,Yes
CUST-03852,Male,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,68.54,4147.51,No
CUST-03853,Male,0,No,No,29,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),36.98,1055.1,Yes
CUST-03854,Female,1,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.92,2473.54,No
CUST-03855,Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,52.53,571.25,No
CUST-03856,Female,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,109.88,7250.52,No
CUST-03857,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,97.39,4394.48,No
CUST-03858,Female,1,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.38,2852.68,No
CUST-03859,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,113.58,6112.15,No
CUST-03860,Female,0,No,No,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,39.55,1776.59,No
CUST-03861,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,61.45,3611.97,No
CUST-03862,Male,0,No,No,70,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,18.1,1243.09,Yes
CUST-03863,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.67,3264.73,Yes
CUST-03864,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,33.78,222.45,No
CUST-03865,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,113.77,6940.61,No
CUST-03866,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,68.72,1288.71,Yes
CUST-03867,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),117.4,2031.15,Yes
CUST-03868,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),72.13,360.62,No
CUST-03869,Female,0,No,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.54,1735.66,Yes
CUST-03870,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,65.22,151.33,No
CUST-03871,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),101.58,7097.08,No
CUST-03872,Male,1,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,54.24,2268.84,No
CUST-03873,Female,1,Yes,No,33,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.33,3363.63,No
CUST-03874,Female,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,106.64,7500.04,No
CUST-03875,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,46.88,1500.82,Yes
CUST-03876,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,110.68,1554.31,No
CUST-03877,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,37.06,1460.52,No
CUST-03878,Female,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,100.66,374.4,No
CUST-03879,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.87,1710.92,No
CUST-03880,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,89.77,5807.34,No
CUST-03881,Female,0,No,No,53,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,115.56,6116.21,No
CUST-03882,Male,0,No,No,45,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),25.61,1165.13,No
CUST-03883,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),37.63,349.89,No
CUST-03884,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,53.31,2597.24,No
CUST-03885,Female,0,No,Yes,22,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),54.01,1167.59,No
CUST-03886,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.21,1935.71,No
CUST-03887,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.69,312.87,No
CUST-03888,Male,0,No,No,63,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),97.07,6104.33,No
CUST-03889,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.26,3304.49,Yes
CUST-03890,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),64.62,4386.92,Yes
CUST-03891,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,49.35,2599.45,No
CUST-03892,Female,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),42.17,83.85,No
CUST-03893,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,89.55,459.02,Yes
CUST-03894,Female,1,No,No,55,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.52,1441.57,No
CUST-03895,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,72.53,93.65,No
CUST-03896,Male,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,2649.83,Yes
CUST-03897,Male,0,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.28,1644.27,No
CUST-03898,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.12,306.69,Yes
CUST-03899,Male,1,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),42.98,1885.47,No
CUST-03900,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.65,308.14,Yes
CUST-03901,Male,1,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.2,1677.81,No
CUST-03902,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.33,348.27,Yes
CUST-03903,Male,1,Yes,No,40,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,82.49,3340.66,Yes
CUST-03904,Male,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.93,3923.04,Yes
CUST-03905,Female,1,No,No,32,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),40.85,1343.63,No
CUST-03906,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,75.38,4148.13,No
CUST-03907,Male,0,No,Yes,11,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,55.16,625.72,No
CUST-03908,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,72.16,114.51,No
CUST-03909,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),42.62,17.75,Yes
CUST-03910,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.59,1444.03,No
CUST-03911,Female,0,Yes,No,32,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.68,1631.05,No
CUST-03912,Male,1,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,34.07,1185.48,Yes
CUST-03913,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,91.43,1793.61,Yes
CUST-03914,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.04,3213.42,No
CUST-03915,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.27,623.2,No
CUST-03916,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),57.67,2612.3,No
CUST-03917,Female,1,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),27.29,20.4,No
CUST-03918,Female,0,No,No,37,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),89.48,3337.16,No
CUST-03919,Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,19.83,218.32,No
CUST-03920,Male,1,No,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),61.8,2776.59,No
CUST-03921,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,33.24,1360.97,Yes
CUST-03922,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,84.49,480.39,No
CUST-03923,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.4,2157.52,No
CUST-03924,Female,0,No,No,55,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,58.67,3229.93,Yes
CUST-03925,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.51,1154.85,Yes
CUST-03926,Male,1,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),116.89,2674.27,Yes
CUST-03927,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.41,6700.07,No
CUST-03928,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.44,133.54,No
CUST-03929,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,62.38,2560.87,Yes
CUST-03930,Female,0,Yes,Yes,69,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,67.82,4653.67,No
CUST-03931,Male,1,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.6,1088.81,Yes
CUST-03932,Male,1,No,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,26.5,1039.08,Yes
CUST-03933,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,74.95,3753.02,No
CUST-03934,Male,0,No,No,28,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,101.51,2848.05,No
CUST-03935,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.18,3049.29,No
CUST-03936,Female,0,No,No,68,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,81.08,5518.93,No
CUST-03937,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,77.08,292.89,Yes
CUST-03938,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,63.64,2552.31,No
CUST-03939,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.73,1980.45,No
CUST-03940,Male,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,38.24,2038.01,No
CUST-03941,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,50.78,1333.12,No
CUST-03942,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,47.41,1906.84,No
CUST-03943,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.16,580.58,No
CUST-03944,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,60.08,1718.83,No
CUST-03945,Female,0,No,No,37,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.69,2997.13,Yes
CUST-03946,Male,1,No,No,61,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,102.03,6186.22,No
CUST-03947,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,22.91,1261.58,No
CUST-03948,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),64.24,3230.24,No
CUST-03949,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.56,1297.1,Yes
CUST-03950,Male,1,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),109.02,3924.06,No
CUST-03951,Male,1,No,Yes,48,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.45,3498.67,Yes
CUST-03952,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),106.42,4394.35,Yes
CUST-03953,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,85.03,1111.15,No
CUST-03954,Female,1,No,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),31.53,961.85,No
CUST-03955,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,102.68,1692.69,No
CUST-03956,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.74,1555.92,No
CUST-03957,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.36,6221.28,No
CUST-03958,Male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,68.85,2607.76,No
CUST-03959,Female,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.02,774.4,No
CUST-03960,Male,0,Yes,Yes,23,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),70.76,1585.75,Yes
CUST-03961,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),110.8,6342.71,No
CUST-03962,Male,1,No,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.01,4663.93,No
CUST-03963,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.07,1552.04,No
CUST-03964,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,63.22,1113.2,No
CUST-03965,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.75,779.17,Yes
