customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01201,Female,0,Yes,No,45.0,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,23.41,1027.19,No
CUST-01202,Female,0,Yes,Yes,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,91.89,2129.74,Yes
CUST-01203,Female,0,Yes,No,46.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),74.32,3440.1,No
CUST-01204,Female,0,No,Yes,0.0,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),96.98,5.04,No
CUST-01205,Male,1,No,Yes,2.0,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),23.35,76.35,No
CUST-01206,Male,0,No,No,7.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),39.14,302.3,No
CUST-01207,Female,0,Yes,No,7.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,32.12,237.07,No
CUST-01208,Female,0,No,No,65.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),57.57,3750.95,No
CUST-01209,Male,0,No,No,55.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.78,,No
CUST-01210,Female,0,No,No,,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),42.15,569.03,Yes
CUST-01211,Male,0,Yes,No,7.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.79,327.32,No
CUST-01212,Female,1,Yes,Yes,16.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.8,1699.84,Yes
CUST-01213,Male,0,No,No,65.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),105.77,6840.29,No
CUST-01214,Male,0,No,No,33.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),98.38,3225.41,No
CUST-01215,Male,0,Yes,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,83.78,2561.15,No
CUST-01216,Female,0,Yes,Yes,1.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,60.68,40.39,Yes
CUST-01217,Male,1,Yes,No,53.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.85,5404.01,Yes
CUST-01218,Male,0,Yes,No,40.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.59,3279.84,Yes
CUST-01219,Male,1,No,No,39.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.01,2516.73,No
CUST-01220,Female,0,Yes,No,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,47.55,670.38,No
CUST-01221,Female,0,Yes,No,41.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.76,2891.99,Yes
CUST-01222,Male,0,No,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,93.86,3287.58,No
CUST-01223,Female,0,No,No,26.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),30.66,842.17,No
CUST-01224,Female,0,Yes,No,22.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.86,1203.68,No
CUST-01225,Male,0,Yes,No,43.0,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,,1587.25,Yes
CUST-01226,Female,0,No,No,23.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,110.59,2559.37,No
CUST-01227,Female,0,No,No,5.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),64.42,307.99,No
CUST-01228,Female,1,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,102.95,7296.48,No
CUST-01229,Female,0,No,Yes,47.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.55,2903.38,Yes
CUST-01230,Female,0,Yes,No,57.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,33.63,1872.2,No
CUST-01231,Female,0,No,No,59.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.37,4255.31,No
CUST-01232,Male,0,No,No,65.0,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,,6595.52,No
CUST-01233,Male,0,Yes,Yes,-11.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,,1052.95,Yes
CUST-01234,Male,0,Yes,No,59.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.63,6724.38,No
CUST-01235,Male,0,No,No,47.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,34.64,1605.94,No
CUST-01236,Male,0,Yes,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.95,1140.01,No
CUST-01237,Male,1,No,No,70.0,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,90.23,6276.9,No
CUST-01238,Female,0,No,Yes,17.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,,733.26,Yes
CUST-01239,Female,0,No,No,27.0,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,19.67,525.85,No
CUST-01240,Male,0,No,Yes,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),111.48,2975.51,No
CUST-01241,Male,0,No,No,15.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,57.49,871.9,No
CUST-01242,Female,0,Yes,No,43.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),82.94,,Yes
CUST-01243,Male,0,No,No,52.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),100.23,5191.01,Yes
CUST-01244,Female,1,No,Yes,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,80.02,3378.16,Yes
CUST-01245,Male,0,Yes,No,,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),107.04,4575.41,Yes
CUST-01246,Male,1,No,No,7.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.78,263.17,Yes
CUST-01247,Female,0,Yes,No,4.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,29.08,91.64,Yes
CUST-01248,Male,0,No,No,15.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Weekly,No,Mailed check,93.26,1392.04,No
CUST-01249,Male,1,No,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.33,833.16,Yes
CUST-01250,Male,0,No,No,25.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,62.93,1544.76,Yes
CUST-01251,Male,0,No,Yes,57.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.56,2641.15,No
CUST-01252,Female,0,No,No,39.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),83.0,3259.18,Yes
CUST-01253,Female,1,No,Yes,62.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,72.61,4494.66,No
CUST-01254,Female,0,Yes,Yes,4.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.78,355.8,Yes
CUST-01255,Female,0,No,Yes,46.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.12,,No
CUST-01256,Female,0,No,Yes,6.0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.34,590.52,No
CUST-01257,Male,0,Yes,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),64.49,337.72,Yes
CUST-01258,Female,0,Yes,No,20.0,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,90.92,,Yes
CUST-01259,Female,0,Yes,No,22.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,112.35,2478.97,Yes
CUST-01260,Male,0,No,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,98.41,7064.65,No
CUST-01261,Male,1,Yes,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.96,497.49,Yes
CUST-01262,Male,0,No,No,53.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),88.59,4674.79,Yes
CUST-01263,Male,0,No,Yes,47.0,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),83.85,3917.43,Yes
CUST-01264,Female,0,Yes,Yes,34.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.93,1687.28,No
CUST-01265,Female,0,Yes,Yes,33.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,78.93,2587.22,No
CUST-01266,Male,1,No,No,34.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,81.74,2743.46,No
CUST-01267,Female,0,No,No,23.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),25.38,558.56,Yes
CUST-01268,Female,0,No,No,66.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,91.31,6025.22,No
CUST-01269,Male,0,Yes,Yes,20.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.36,,No
CUST-01270,Female,0,Yes,Yes,5.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,116.57,542.65,No
CUST-01271,Female,0,Yes,Yes,9.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),57.75,489.09,No
CUST-01272,Female,0,No,Yes,43.0,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),69.06,2993.22,No
CUST-01273,Male,1,Yes,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),87.46,576.12,Yes
CUST-01274,Male,0,No,No,49.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,114.72,5660.84,No
CUST-01275,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,72.4,5220.86,No
CUST-01276,Male,0,No,No,26.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),31.13,838.39,Yes
CUST-01277,Female,0,No,Yes,16.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.33,1029.03,Yes
CUST-01278,Male,0,Yes,No,8.0,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),109.21,882.98,No
CUST-01279,Male,0,No,No,16.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),113.98,1781.86,Yes
CUST-01280,Male,0,No,No,24.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,77.59,1893.64,Yes
CUST-01281,Male,0,No,No,23.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,27.85,658.33,No
CUST-01282,Female,0,No,Yes,10.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,95.13,914.52,No
CUST-01283,Male,1,No,Yes,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Weekly,Yes,Bank transfer (automatic),92.1,2951.71,Yes
CUST-01284,Female,0,No,No,9.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,27.31,273.62,Yes
CUST-01285,Female,1,Yes,Yes,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),110.81,877.28,Yes
CUST-01286,Male,0,No,No,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.09,740.72,No
CUST-01287,Male,0,Yes,No,8.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),96.1,736.48,No
CUST-01288,Male,1,No,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,32.05,1835.08,Yes
CUST-01289,Female,0,No,No,,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.21,,No
CUST-01290,Male,0,No,No,52.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),47.53,2422.74,Yes
CUST-01291,Male,1,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),,56.04,Yes
CUST-01292,Male,0,Yes,No,18.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.76,2014.96,No
CUST-01293,Male,0,Yes,No,,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.59,,Yes
CUST-01294,Male,0,Yes,No,23.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),77.42,1742.29,No
CUST-01295,Female,0,Yes,No,55.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,69.88,3828.15,Yes
CUST-01296,Male,0,No,No,0.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,23.17,0.0,Yes
CUST-01297,Female,1,Yes,No,5.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.06,461.83,No
CUST-01298,Male,0,No,No,19.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,21.99,430.98,Yes
CUST-01299,Male,0,No,Yes,42.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.62,4355.68,Yes
CUST-01300,Female,0,No,No,26.0,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),62.41,1623.06,No
CUST-01301,Female,0,No,No,6.0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),60.55,413.02,No
CUST-01302,Male,1,No,No,5.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,24.46,,No
CUST-01303,Male,0,No,No,43.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,73.91,3192.94,Yes
CUST-01304,Male,0,Yes,No,47.0,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),88.45,4181.91,Yes
CUST-01305,Female,0,No,No,34.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.07,,Yes
CUST-01306,Male,0,No,Yes,-16.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),72.53,,No
CUST-01307,Female,0,No,No,44.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),23.36,1007.16,No
CUST-01308,Male,0,Yes,No,34.0,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,28.46,1013.72,No
CUST-01309,Female,1,No,No,20.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),54.56,1044.05,No
CUST-01310,Female,1,No,Yes,37.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.95,3469.04,No
CUST-01311,Female,0,Yes,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.39,230.4,Yes
CUST-01312,Female,0,Yes,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,105.83,3074.72,No
CUST-01313,Female,0,No,No,2.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.99,259.93,No
CUST-01314,Male,0,No,Yes,45.0,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),98.92,4463.09,No
CUST-01315,Female,0,No,No,31.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),52.83,1650.51,Yes
CUST-01316,Female,1,Yes,No,12.0,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,88.35,1023.68,No
CUST-01317,Female,0,Yes,No,63.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),113.53,,No
CUST-01318,Male,0,Yes,No,51.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),78.22,3942.48,No
CUST-01319,Male,1,Yes,No,9.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,37.82,304.17,No
CUST-01320,Male,0,No,Yes,4.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.65,306.53,No
CUST-01321,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.46,6473.97,No
CUST-01322,Male,1,Yes,No,,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.24,4987.55,No
CUST-01323,Male,0,Yes,Yes,42.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.85,2578.93,No
CUST-01324,Male,0,No,No,45.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.2,2090.45,Yes
CUST-01325,Female,0,Yes,No,,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,107.79,2478.81,No
CUST-01326,Female,0,No,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,66.92,3725.26,No
CUST-01327,Female,0,No,Yes,17.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,37.53,635.22,No
CUST-01328,Female,0,No,No,24.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,114.42,2788.52,Yes
CUST-01329,Female,1,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.06,239.8,Yes
CUST-01330,Male,0,Yes,No,,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,,313.53,No
CUST-01331,Female,0,No,No,51.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.43,2031.18,No
CUST-01332,Female,0,Yes,Yes,0.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.69,0.0,No
CUST-01333,Female,0,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,79.95,2726.12,Yes
CUST-01334,Male,0,No,No,68.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,49.31,3345.05,No
CUST-01335,Male,1,No,No,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),,1059.5,Yes
CUST-01336,Female,0,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.7,385.09,Yes
CUST-01337,Female,1,Yes,No,,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),36.96,898.99,No
CUST-01338,Male,0,Yes,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.74,1972.51,No
CUST-01339,Female,0,No,Yes,15.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,96.43,1450.09,No
CUST-01340,Male,1,No,No,43.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.99,2884.22,No
CUST-01341,Female,0,No,No,44.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),103.19,,No
CUST-01342,Female,0,No,No,51.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.86,4434.94,No
CUST-01343,Male,0,No,No,45.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),114.0,,No
CUST-01344,Male,0,No,Yes,45.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),117.89,5266.13,Yes
CUST-01345,Female,1,No,Yes,-6.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,46.52,469.17,No
CUST-01346,Female,0,No,Yes,64.0,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,39.32,2555.18,No
CUST-01347,Male,0,Yes,Yes,41.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,88.46,3612.27,No
CUST-01348,Female,0,Yes,No,9.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.38,934.05,No
CUST-01349,Female,0,Yes,No,22.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),,,No
CUST-01350,Male,0,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),96.74,1919.73,Yes
CUST-01351,Female,0,No,No,19.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),111.59,2095.85,Yes
CUST-01352,Female,1,No,Yes,38.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,,,Yes
CUST-01353,Female,0,No,Yes,42.0,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,82.71,3443.02,No
CUST-01354,Male,1,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.67,6691.97,Yes
CUST-01355,Male,0,Yes,Yes,1.0,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),23.69,,No
CUST-01356,Female,1,Yes,No,0.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,54.22,7.92,Yes
CUST-01357,Male,0,Yes,No,55.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,103.37,5724.14,No
CUST-01358,Male,0,Yes,Yes,7.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),21.58,115.64,Yes
CUST-01359,Female,0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),67.41,866.25,Yes
CUST-01360,Male,0,No,No,70.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.14,7940.54,No
CUST-01361,Male,0,No,No,55.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,61.98,3375.75,No
CUST-01362,Male,0,No,No,26.0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,37.4,935.45,Yes
CUST-01363,Female,0,No,No,25.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),30.94,739.29,No
CUST-01364,Female,0,Yes,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.59,725.64,Yes
CUST-01365,Male,0,Yes,Yes,41.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),74.35,3012.11,Yes
CUST-01366,Female,0,No,No,31.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.39,2493.25,Yes
CUST-01367,Female,0,Yes,No,21.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),,1400.11,No
CUST-01368,Female,0,No,No,56.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Weekly,No,Mailed check,40.84,2310.22,No
CUST-01369,Female,0,Yes,No,,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.45,3518.27,Yes
CUST-01370,Female,1,No,No,28.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),111.48,3129.23,No
CUST-01371,Male,0,Yes,Yes,24.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.7,1173.96,Yes
CUST-01372,Female,0,Yes,No,32.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),62.72,1996.05,No
CUST-01373,Male,0,No,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.59,1128.87,Yes
CUST-01374,Male,0,Yes,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,71.37,189.71,Yes
